model_id,created,updated,model,make_id
19194,2019.01.14,2019.01.14,Cowry,16382
19195,2019.01.14,2019.01.14,Hover,16382
19196,2019.01.14,2019.01.14,Safe,16382
19197,2019.01.14,2019.01.14,Pegasus,16382
19198,2019.01.14,2019.01.14,Sing,16382
19199,2019.01.14,2019.01.14,Wingle,16382
19200,2019.01.14,2019.01.14,Deer,16382
19201,2019.01.14,2019.01.14,Sailor,16382
19202,2019.01.14,2019.01.14,Socool,16382
19218,2019.01.14,2019.01.14,Steed,16382
19756,2019.01.14,2019.01.14,Florid,16382
19757,2019.01.14,2019.01.14,Hover H3,16382
19758,2019.01.14,2019.01.14,Wingle 3,16382
19759,2019.01.14,2019.01.14,Coolbear,16382
20210,2019.01.14,2019.01.14,Voleex,16382
20407,2019.01.14,2019.01.14,Hover 5,16382
20500,2019.01.14,2019.01.14,H6,16382
21062,2019.01.14,2019.01.14,Others,16382
75081,2019.01.14,2019.01.14,H5E,16382
75082,2019.01.14,2019.01.14,M4,16382
20875,2019.01.14,2019.01.14,Amica,16409
20876,2019.01.14,2019.01.14,EKE,16409
20877,2019.01.14,2019.01.14,Sonique,16409
20878,2019.01.14,2019.01.14,Other,16409
19766,2019.01.14,2019.01.14,Others,51512
19767,2019.01.14,2019.01.14,2,51512
19768,2019.01.14,2019.01.14,3,51512
19769,2019.01.14,2019.01.14,3 HB,51512
19770,2019.01.14,2019.01.14,6,51512
19771,2019.01.14,2019.01.14,Freema,51512
19772,2019.01.14,2019.01.14,Family,51512
75038,2019.01.14,2019.01.14,S7,51512
75039,2019.01.14,2019.01.14,S5,51512
75040,2019.01.14,2019.01.14,M5,51512
75041,2019.01.14,2019.01.14,M3,51512
75042,2019.01.14,2019.01.14,V70,51512
75043,2019.01.14,2019.01.14,Fstar,51512
20256,2019.01.14,2019.01.14,Others,51534
16408,2019.01.14,2019.01.14,S 2000,31
16490,2019.01.14,2019.01.14,Jazz,31
16522,2019.01.14,2019.01.14,Insight,31
16523,2019.01.14,2019.01.14,Odyssey,31
16586,2019.01.14,2019.01.14,Stream,31
18325,2019.01.14,2019.01.14,Element,31
1773,2019.01.14,2019.01.14,Accord,31
1775,2019.01.14,2019.01.14,Civic,31
1776,2019.01.14,2019.01.14,Concerto,31
1777,2019.01.14,2019.01.14,CR-V,31
1778,2019.01.14,2019.01.14,CRX,31
1781,2019.01.14,2019.01.14,Legend,31
1782,2019.01.14,2019.01.14,NSX,31
1783,2019.01.14,2019.01.14,Prelude,31
1785,2019.01.14,2019.01.14,Shuttle,31
14911,2019.01.14,2019.01.14,Integra,31
15649,2019.01.14,2019.01.14,Logo,31
15650,2019.01.14,2019.01.14,HR-V,31
18559,2019.01.14,2019.01.14,FR-V,31
18749,2019.01.14,2019.01.14,Beat,31
19269,2019.01.14,2019.01.14,CR-Z,31
19273,2019.01.14,2019.01.14,Avancier,31
19274,2019.01.14,2019.01.14,Capa,31
19275,2019.01.14,2019.01.14,Fit,31
19276,2019.01.14,2019.01.14,Inspire,31
19277,2019.01.14,2019.01.14,Mobilio,31
19278,2019.01.14,2019.01.14,Partner,31
19279,2019.01.14,2019.01.14,Pilot,31
19280,2019.01.14,2019.01.14,Saber,31
19281,2019.01.14,2019.01.14,Stepwgn,31
19282,2019.01.14,2019.01.14,Torneo,31
19620,2019.01.14,2019.01.14,Ascot,31
19621,2019.01.14,2019.01.14,City,31
19622,2019.01.14,2019.01.14,Life,31
19623,2019.01.14,2019.01.14,Orthia,31
19624,2019.01.14,2019.01.14,Sabre,31
19625,2019.01.14,2019.01.14,Sm-x,31
20045,2019.01.14,2019.01.14,Ridgeline,31
20794,2019.01.14,2019.01.14,Quintet,31
20133,2019.01.14,2019.01.14,Crosstour,31
21106,2019.01.14,2019.01.14,Others,31
18765,2019.01.14,2019.01.14,H1,15674
18766,2019.01.14,2019.01.14,H2,15674
18767,2019.01.14,2019.01.14,H3,15674
21044,2019.01.14,2019.01.14,Others,15674
75084,2019.01.14,2019.01.14,HX,15674
75027,2019.01.14,2019.01.14,Author,51767
75028,2019.01.14,2019.01.14,Route 44,51767
74369,2019.01.14,2019.01.14,Albaycín,51767
74370,2019.01.14,2019.01.14,Grand Albaycín,51767
74371,2019.01.14,2019.01.14,T2,51767
74372,2019.01.14,2019.01.14,Other,51767
16157,2019.01.14,2019.01.14,Excel,33
16370,2019.01.14,2019.01.14,XG 30,33
16473,2019.01.14,2019.01.14,Trajet,33
16474,2019.01.14,2019.01.14,H-1,33
16475,2019.01.14,2019.01.14,S-Coupe,33
16493,2019.01.14,2019.01.14,Elantra,33
16524,2019.01.14,2019.01.14,H 200,33
16526,2019.01.14,2019.01.14,Santa Fe,33
16596,2019.01.14,2019.01.14,Matrix,33
16597,2019.01.14,2019.01.14,Terracan,33
18267,2019.01.14,2019.01.14,Getz,33
18359,2019.01.14,2019.01.14,XG 350,33
18395,2019.01.14,2019.01.14,Sonica,33
18416,2019.01.14,2019.01.14,Satellite,33
1786,2019.01.14,2019.01.14,Accent,33
1787,2019.01.14,2019.01.14,Coupe,33
1788,2019.01.14,2019.01.14,Lantra,33
1789,2019.01.14,2019.01.14,Pony,33
1791,2019.01.14,2019.01.14,Sonata,33
15164,2019.01.14,2019.01.14,Galloper,33
15165,2019.01.14,2019.01.14,H-1 Starex,33
15166,2019.01.14,2019.01.14,Atos,33
15787,2019.01.14,2019.01.14,H 100,33
15811,2019.01.14,2019.01.14,Santamo,33
18524,2019.01.14,2019.01.14,Highway,33
18600,2019.01.14,2019.01.14,Grandeur,33
18663,2019.01.14,2019.01.14,H 350,33
18493,2019.01.14,2019.01.14,Tucson,33
19065,2019.01.14,2019.01.14,i30,33
19123,2019.01.14,2019.01.14,i10,33
19163,2019.01.14,2019.01.14,Azera,33
19188,2019.01.14,2019.01.14,i20,33
19212,2019.01.14,2019.01.14,iX55,33
19219,2019.01.14,2019.01.14,H-1 Travel,33
19220,2019.01.14,2019.01.14,H-1 Cargo,33
19247,2019.01.14,2019.01.14,H 300,33
19258,2019.01.14,2019.01.14,iX35,33
19320,2019.01.14,2019.01.14,NF,33
19321,2019.01.14,2019.01.14,Starex,33
19322,2019.01.14,2019.01.14,Verna,33
19607,2019.01.14,2019.01.14,iX20,33
19626,2019.01.14,2019.01.14,Genesis,33
19627,2019.01.14,2019.01.14,Solaris,33
19684,2019.01.14,2019.01.14,Genesis Coupe,33
19687,2019.01.14,2019.01.14,Veloster,33
19738,2019.01.14,2019.01.14,i40,33
19753,2019.01.14,2019.01.14,Grand Starex H1,33
19754,2019.01.14,2019.01.14,Avante,33
20046,2019.01.14,2019.01.14,Equus,33
74968,2019.01.14,2019.01.14,Nexo,33
20795,2019.01.14,2019.01.14,Stellar,33
20796,2019.01.14,2019.01.14,Tiburon,33
20134,2019.01.14,2019.01.14,Porter,33
20321,2019.01.14,2019.01.14,Grand Santa Fe,33
20404,2019.01.14,2019.01.14,i800,33
21013,2019.01.14,2019.01.14,Others,33
74376,2019.01.14,2019.01.14,Grace,33
74663,2019.01.14,2019.01.14,Kona,33
74331,2019.01.14,2019.01.14,Ioniq,33
74935,2019.01.14,2019.01.14,Creta,33
74994,2019.01.14,2019.01.14,XG 250,33
18454,2019.01.14,2019.01.14,I35,16355
18452,2019.01.14,2019.01.14,FX,16355
18453,2019.01.14,2019.01.14,G35,16355
18455,2019.01.14,2019.01.14,M45,16355
18456,2019.01.14,2019.01.14,Q45,16355
18457,2019.01.14,2019.01.14,QX56,16355
19073,2019.01.14,2019.01.14,G37,16355
19106,2019.01.14,2019.01.14,EX35,16355
19191,2019.01.14,2019.01.14,EX37,16355
19619,2019.01.14,2019.01.14,EX30,16355
19707,2019.01.14,2019.01.14,M30,16355
19708,2019.01.14,2019.01.14,M37,16355
19790,2019.01.14,2019.01.14,M35,16355
20039,2019.01.14,2019.01.14,G25,16355
20040,2019.01.14,2019.01.14,EX25,16355
20304,2019.01.14,2019.01.14,Q50,16355
20305,2019.01.14,2019.01.14,Q60,16355
20306,2019.01.14,2019.01.14,QX50,16355
20307,2019.01.14,2019.01.14,QX70,16355
20200,2019.01.14,2019.01.14,JX35,16355
20403,2019.01.14,2019.01.14,Q70,16355
74483,2019.01.14,2019.01.14,QX60,16355
74484,2019.01.14,2019.01.14,QX80,16355
21053,2019.01.14,2019.01.14,Others,16355
74377,2019.01.14,2019.01.14,QX30,16355
21174,2019.01.14,2019.01.14,Q30,16355
74826,2019.01.14,2019.01.14,Q80,16355
15744,2019.01.14,2019.01.14,Elba,15629
15745,2019.01.14,2019.01.14,Small,15629
15788,2019.01.14,2019.01.14,Clip,15629
20797,2019.01.14,2019.01.14,Minitre,15629
74546,2019.01.14,2019.01.14,Mini,15629
20954,2019.01.14,2019.01.14,Mille,15629
20955,2019.01.14,2019.01.14,Others,15629
20744,2019.01.14,2019.01.14,300,16402
20745,2019.01.14,2019.01.14,Grifo,16402
20746,2019.01.14,2019.01.14,Fidia,16402
20747,2019.01.14,2019.01.14,Lele,16402
20748,2019.01.14,2019.01.14,Other,16402
75051,2019.01.14,2019.01.14,Vision GT,16402
16513,2019.01.14,2019.01.14,DLX,35
16536,2019.01.14,2019.01.14,Campo,35
18010,2019.01.14,2019.01.14,PICK UP,35
18275,2019.01.14,2019.01.14,NPR,35
18386,2019.01.14,2019.01.14,Gemini,35
1793,2019.01.14,2019.01.14,Trooper,35
14988,2019.01.14,2019.01.14,Midi,35
15812,2019.01.14,2019.01.14,WFR,35
18619,2019.01.14,2019.01.14,NKR,35
18987,2019.01.14,2019.01.14,D-Max,35
19213,2019.01.14,2019.01.14,Rodeo,35
19323,2019.01.14,2019.01.14,Bighorn,35
19764,2019.01.14,2019.01.14,Axiom,35
20196,2019.01.14,2019.01.14,NNR,35
21014,2019.01.14,2019.01.14,Others,35
15720,2019.01.14,2019.01.14,LKW/TRUCKS,14882
18670,2019.01.14,2019.01.14,Daily,14882
19215,2019.01.14,2019.01.14,Massif,14882
20798,2019.01.14,2019.01.14,Campagnola,14882
21035,2019.01.14,2019.01.14,Others,14882
19471,2019.01.14,2019.01.14,2106,16387
19472,2019.01.14,2019.01.14,2125,16387
19473,2019.01.14,2019.01.14,21251,16387
19474,2019.01.14,2019.01.14,2126,16387
19475,2019.01.14,2019.01.14,21261,16387
19476,2019.01.14,2019.01.14,2715,16387
19477,2019.01.14,2019.01.14,27156,16387
19478,2019.01.14,2019.01.14,2717,16387
19479,2019.01.14,2019.01.14,27171,16387
19480,2019.01.14,2019.01.14,412,16387
19481,2019.01.14,2019.01.14,Nika,16387
21066,2019.01.14,2019.01.14,Others,16387
16362,2019.01.14,2019.01.14,X-Type,37
16390,2019.01.14,2019.01.14,D-Type,37
1795,2019.01.14,2019.01.14,Daimler,37
1796,2019.01.14,2019.01.14,XJS,37
1797,2019.01.14,2019.01.14,XJ40,37
1798,2019.01.14,2019.01.14,XJ12,37
1799,2019.01.14,2019.01.14,XJ6,37
1800,2019.01.14,2019.01.14,XJR,37
1801,2019.01.14,2019.01.14,XK8,37
2118,2019.01.14,2019.01.14,MK II,37
2119,2019.01.14,2019.01.14,E-Type,37
2129,2019.01.14,2019.01.14,Sovereign,37
15168,2019.01.14,2019.01.14,XJ8,37
15169,2019.01.14,2019.01.14,XJ,37
15170,2019.01.14,2019.01.14,XKR,37
15654,2019.01.14,2019.01.14,S-Type,37
18488,2019.01.14,2019.01.14,X300,37
18821,2019.01.14,2019.01.14,XK,37
18627,2019.01.14,2019.01.14,XJSC,37
18949,2019.01.14,2019.01.14,420,37
19069,2019.01.14,2019.01.14,XF,37
21078,2019.01.14,2019.01.14,XE,37
21099,2019.01.14,2019.01.14,F-Pace,37
19737,2019.01.14,2019.01.14,Others,37
20194,2019.01.14,2019.01.14,F-Type,37
74787,2019.01.14,2019.01.14,I-Pace,37
74669,2019.01.14,2019.01.14,E-Pace,37
15965,2019.01.14,2019.01.14,Willys,38
1803,2019.01.14,2019.01.14,Cherokee,38
1804,2019.01.14,2019.01.14,CJ-7,38
1805,2019.01.14,2019.01.14,CJ-8,38
1806,2019.01.14,2019.01.14,Grand Cherokee,38
1807,2019.01.14,2019.01.14,Wrangler,38
15713,2019.01.14,2019.01.14,CJ-5,38
15832,2019.01.14,2019.01.14,Renegade,38
18565,2019.01.14,2019.01.14,Comanche,38
18785,2019.01.14,2019.01.14,Commander,38
18610,2019.01.14,2019.01.14,Wagoneer,38
18967,2019.01.14,2019.01.14,Compass,38
19051,2019.01.14,2019.01.14,Patriot,38
20041,2019.01.14,2019.01.14,Liberty,38
21015,2019.01.14,2019.01.14,Others,38
21104,2019.01.14,2019.01.14,500e,16417
21105,2019.01.14,2019.01.14,Other,16417
15882,2019.01.14,2019.01.14,Carnival,39
15893,2019.01.14,2019.01.14,Rocsta,39
15968,2019.01.14,2019.01.14,Joice,39
15969,2019.01.14,2019.01.14,Pregio,39
15970,2019.01.14,2019.01.14,Retona,39
16476,2019.01.14,2019.01.14,Rio,39
16537,2019.01.14,2019.01.14,Roadster,39
16538,2019.01.14,2019.01.14,Carens,39
16583,2019.01.14,2019.01.14,Magentis,39
18020,2019.01.14,2019.01.14,K2700,39
18280,2019.01.14,2019.01.14,Sorento,39
18361,2019.01.14,2019.01.14,Opirus,39
18417,2019.01.14,2019.01.14,Picanto,39
18418,2019.01.14,2019.01.14,Cerato,39
1808,2019.01.14,2019.01.14,Clarus,39
1810,2019.01.14,2019.01.14,Pride,39
1811,2019.01.14,2019.01.14,Sephia,39
1812,2019.01.14,2019.01.14,Sportage,39
15678,2019.01.14,2019.01.14,Shuma,39
15777,2019.01.14,2019.01.14,Elan,39
15796,2019.01.14,2019.01.14,Besta,39
15814,2019.01.14,2019.01.14,Leo,39
18923,2019.01.14,2019.01.14,cee'd,39
18528,2019.01.14,2019.01.14,Mentor,39
18515,2019.01.14,2019.01.14,K2500,39
19116,2019.01.14,2019.01.14,Mohave/Borrego,39
19150,2019.01.14,2019.01.14,Pro_ceed,39
19171,2019.01.14,2019.01.14,Soul,39
19239,2019.01.14,2019.01.14,cee'd Sportswagon,39
19248,2019.01.14,2019.01.14,Venga,39
19324,2019.01.14,2019.01.14,Spectra,39
19544,2019.01.14,2019.01.14,Optima,39
19716,2019.01.14,2019.01.14,K2900,39
74632,2019.01.14,2019.01.14,Stonic,39
21016,2019.01.14,2019.01.14,Others,39
74327,2019.01.14,2019.01.14,Niro,39
74666,2019.01.14,2019.01.14,Stinger,39
75026,2019.01.14,2019.01.14,One:1,51781
74638,2019.01.14,2019.01.14,Regera,51781
74639,2019.01.14,2019.01.14,Agera,51781
74640,2019.01.14,2019.01.14,CC,51781
74641,2019.01.14,2019.01.14,Others,51781
20879,2019.01.14,2019.01.14,X-Bow GT,50060
20880,2019.01.14,2019.01.14,X-Bow R,50060
20881,2019.01.14,2019.01.14,X-Bow RR,50060
20882,2019.01.14,2019.01.14,Other,50060
74547,2019.01.14,2019.01.14,X-Bow Street,50060
16535,2019.01.14,2019.01.14,Forma,40
16548,2019.01.14,2019.01.14,111,40
16549,2019.01.14,2019.01.14,112,40
16551,2019.01.14,2019.01.14,Aleko,40
1816,2019.01.14,2019.01.14,Niva,40
1817,2019.01.14,2019.01.14,Samara,40
15652,2019.01.14,2019.01.14,Nova,40
15653,2019.01.14,2019.01.14,110,40
18634,2019.01.14,2019.01.14,1200,40
18911,2019.01.14,2019.01.14,Kalina,40
19176,2019.01.14,2019.01.14,C-Cross,40
19189,2019.01.14,2019.01.14,Priora,40
20047,2019.01.14,2019.01.14,Granta,40
20802,2019.01.14,2019.01.14,2106,40
20803,2019.01.14,2019.01.14,Carlota,40
20804,2019.01.14,2019.01.14,1300/1500/1600,40
20805,2019.01.14,2019.01.14,Natacha,40
20806,2019.01.14,2019.01.14,Sagona,40
20807,2019.01.14,2019.01.14,Sprint,40
20808,2019.01.14,2019.01.14,Universal,40
20809,2019.01.14,2019.01.14,VAZ 215,40
20135,2019.01.14,2019.01.14,Largus,40
20479,2019.01.14,2019.01.14,Taiga,40
21017,2019.01.14,2019.01.14,Others,40
74378,2019.01.14,2019.01.14,Vesta,40
74379,2019.01.14,2019.01.14,4x4,40
74737,2019.01.14,2019.01.14,X-Ray,40
16391,2019.01.14,2019.01.14,Espada,41
16392,2019.01.14,2019.01.14,LM,41
16618,2019.01.14,2019.01.14,Murciélago,41
16635,2019.01.14,2019.01.14,Urraco P250,41
18356,2019.01.14,2019.01.14,Gallardo,41
15174,2019.01.14,2019.01.14,Diablo,41
15672,2019.01.14,2019.01.14,Jalpa,41
15673,2019.01.14,2019.01.14,Countach,41
15759,2019.01.14,2019.01.14,Miura,41
19527,2019.01.14,2019.01.14,Reventon,41
19722,2019.01.14,2019.01.14,Aventador,41
20361,2019.01.14,2019.01.14,Huracán,41
21018,2019.01.14,2019.01.14,Others,41
74671,2019.01.14,2019.01.14,Centenario,41
74672,2019.01.14,2019.01.14,Veneno,41
74673,2019.01.14,2019.01.14,Asterion,41
74674,2019.01.14,2019.01.14,Estoque,41
74675,2019.01.14,2019.01.14,Urus,41
15876,2019.01.14,2019.01.14,Stratos,42
15985,2019.01.14,2019.01.14,Lybra,42
16415,2019.01.14,2019.01.14,Flaminia,42
16437,2019.01.14,2019.01.14,K,42
16613,2019.01.14,2019.01.14,Thesis,42
18030,2019.01.14,2019.01.14,ZETA,42
18313,2019.01.14,2019.01.14,Phedra,42
18393,2019.01.14,2019.01.14,Ypsilon,42
1819,2019.01.14,2019.01.14,Beta,42
1820,2019.01.14,2019.01.14,Dedra,42
1822,2019.01.14,2019.01.14,Delta,42
1823,2019.01.14,2019.01.14,Gamma,42
1824,2019.01.14,2019.01.14,Kappa,42
1825,2019.01.14,2019.01.14,Prisma,42
1826,2019.01.14,2019.01.14,Thema,42
1828,2019.01.14,2019.01.14,Y,42
14773,2019.01.14,2019.01.14,Fulvia,42
15830,2019.01.14,2019.01.14,Z,42
18541,2019.01.14,2019.01.14,MUSA,42
19686,2019.01.14,2019.01.14,Flavia,42
19773,2019.01.14,2019.01.14,Voyager,42
20810,2019.01.14,2019.01.14,HPE,42
20811,2019.01.14,2019.01.14,Trevi,42
20428,2019.01.14,2019.01.14,A 112,42
21019,2019.01.14,2019.01.14,Others,42
15791,2019.01.14,2019.01.14,Discovery,15641
15792,2019.01.14,2019.01.14,Freelander,15641
15793,2019.01.14,2019.01.14,Range Rover,15641
15794,2019.01.14,2019.01.14,Defender,15641
18555,2019.01.14,2019.01.14,Range Rover Sport,15641
19103,2019.01.14,2019.01.14,LRX,15641
19537,2019.01.14,2019.01.14,Series,15641
19600,2019.01.14,2019.01.14,Range Rover Evoque,15641
20913,2019.01.14,2019.01.14,Discovery Sport,15641
21041,2019.01.14,2019.01.14,Others,15641
74552,2019.01.14,2019.01.14,Range Rover Velar,15641
21196,2019.01.14,2019.01.14,Maxus,16426
21183,2019.01.14,2019.01.14,Convoy,16426
21184,2019.01.14,2019.01.14,Others,16426
16404,2019.01.14,2019.01.14,RX 300,43
16445,2019.01.14,2019.01.14,LX 470,43
16494,2019.01.14,2019.01.14,LS 430,43
16568,2019.01.14,2019.01.14,GS 430,43
18040,2019.01.14,2019.01.14,IS 300,43
18050,2019.01.14,2019.01.14,SC 430,43
18414,2019.01.14,2019.01.14,GX 470,43
15708,2019.01.14,2019.01.14,LS 400,43
15709,2019.01.14,2019.01.14,GS 300,43
15710,2019.01.14,2019.01.14,IS 200,43
15714,2019.01.14,2019.01.14,SC 400,43
18763,2019.01.14,2019.01.14,RX 350,43
18817,2019.01.14,2019.01.14,GS 450h,43
18823,2019.01.14,2019.01.14,ES 350,43
18739,2019.01.14,2019.01.14,IS 250,43
18740,2019.01.14,2019.01.14,IS 220d,43
18623,2019.01.14,2019.01.14,RX 400,43
18496,2019.01.14,2019.01.14,RX 330,43
18989,2019.01.14,2019.01.14,LS 460,43
19076,2019.01.14,2019.01.14,LS 600,43
19159,2019.01.14,2019.01.14,IS F,43
19114,2019.01.14,2019.01.14,LX 570,43
19115,2019.01.14,2019.01.14,GS 460,43
19238,2019.01.14,2019.01.14,RX 450h,43
19529,2019.01.14,2019.01.14,GX 460,43
19717,2019.01.14,2019.01.14,CT 200h,43
74971,2019.01.14,2019.01.14,LC F,43
74972,2019.01.14,2019.01.14,UX 200,43
74973,2019.01.14,2019.01.14,UX 250h,43
20192,2019.01.14,2019.01.14,LFA,43
20193,2019.01.14,2019.01.14,GS 250,43
20812,2019.01.14,2019.01.14,NX 200t,43
20813,2019.01.14,2019.01.14,RC F,43
20491,2019.01.14,2019.01.14,NX 300h,43
74986,2019.01.14,2019.01.14,ES 300,43
74987,2019.01.14,2019.01.14,ES 330,43
74252,2019.01.14,2019.01.14,RX 200t,43
74544,2019.01.14,2019.01.14,GS 200t,43
75108,2019.01.14,2019.01.14,IS 350,43
21020,2019.01.14,2019.01.14,Others,43
21176,2019.01.14,2019.01.14,RC 300h,43
74662,2019.01.14,2019.01.14,LS 500,43
21175,2019.01.14,2019.01.14,RC 200t,43
21177,2019.01.14,2019.01.14,RC 350,43
74324,2019.01.14,2019.01.14,GS F,43
74329,2019.01.14,2019.01.14,LC 500,43
19670,2019.01.14,2019.01.14,Breez (520),16393
19671,2019.01.14,2019.01.14,Solano (620),16393
20048,2019.01.14,2019.01.14,Smily,16393
75059,2019.01.14,2019.01.14,820,16393
75060,2019.01.14,2019.01.14,650,16393
75061,2019.01.14,2019.01.14,X80,16393
75062,2019.01.14,2019.01.14,X70,16393
75063,2019.01.14,2019.01.14,X50,16393
75064,2019.01.14,2019.01.14,X7,16393
75065,2019.01.14,2019.01.14,Seasion,16393
75066,2019.01.14,2019.01.14,Foison,16393
75067,2019.01.14,2019.01.14,1022,16393
75068,2019.01.14,2019.01.14,1025,16393
75069,2019.01.14,2019.01.14,330EV,16393
75070,2019.01.14,2019.01.14,650EV,16393
75071,2019.01.14,2019.01.14,C30E,16393
75072,2019.01.14,2019.01.14,M7,16393
21070,2019.01.14,2019.01.14,Others,16393
18376,2019.01.14,2019.01.14,Nova,16353
18377,2019.01.14,2019.01.14,Be-Up,16353
18378,2019.01.14,2019.01.14,Ambra,16353
18379,2019.01.14,2019.01.14,162,16353
18380,2019.01.14,2019.01.14,Prima,16353
18381,2019.01.14,2019.01.14,Optima,16353
18871,2019.01.14,2019.01.14,X-Too,16353
18872,2019.01.14,2019.01.14,X-Pro,16353
18873,2019.01.14,2019.01.14,Be-Two,16353
19700,2019.01.14,2019.01.14,Optimax,16353
19701,2019.01.14,2019.01.14,IXO,16353
19702,2019.01.14,2019.01.14,Due,16353
20279,2019.01.14,2019.01.14,JS,16353
21052,2019.01.14,2019.01.14,Others,16353
74738,2019.01.14,2019.01.14,Be-Sun,16353
16397,2019.01.14,2019.01.14,Navigator,14890
16593,2019.01.14,2019.01.14,LS,14890
18326,2019.01.14,2019.01.14,Aviator,14890
14894,2019.01.14,2019.01.14,Town Car,14890
15863,2019.01.14,2019.01.14,Continental,14890
18525,2019.01.14,2019.01.14,Mark,14890
18713,2019.01.14,2019.01.14,Zephyr,14890
20497,2019.01.14,2019.01.14,Cosmopolitan,14890
21036,2019.01.14,2019.01.14,Others,14890
74831,2019.01.14,2019.01.14,MKZ,14890
74832,2019.01.14,2019.01.14,MKC,14890
74833,2019.01.14,2019.01.14,MKX,14890
74834,2019.01.14,2019.01.14,MKT,14890
75085,2019.01.14,2019.01.14,Nautilus,14890
16393,2019.01.14,2019.01.14,V8,44
16451,2019.01.14,2019.01.14,Exige,44
16557,2019.01.14,2019.01.14,340 R,44
16589,2019.01.14,2019.01.14,Excel,44
16590,2019.01.14,2019.01.14,Elite,44
16591,2019.01.14,2019.01.14,Omega,44
16592,2019.01.14,2019.01.14,Cortina,44
18294,2019.01.14,2019.01.14,Venturi,44
1832,2019.01.14,2019.01.14,Elan,44
1833,2019.01.14,2019.01.14,Elise,44
1834,2019.01.14,2019.01.14,Esprit,44
2111,2019.01.14,2019.01.14,Super Seven,44
15033,2019.01.14,2019.01.14,Europa,44
19224,2019.01.14,2019.01.14,Evora,44
19243,2019.01.14,2019.01.14,2-Eleven,44
74549,2019.01.14,2019.01.14,3-Eleven,44
21021,2019.01.14,2019.01.14,Others,44
18494,2019.01.14,2019.01.14,CJ,16359
18530,2019.01.14,2019.01.14,Jeep,16359
18833,2019.01.14,2019.01.14,Goa,16359
18834,2019.01.14,2019.01.14,Bolero,16359
21116,2019.01.14,2019.01.14,Genio,16359
19784,2019.01.14,2019.01.14,Reva,16359
20814,2019.01.14,2019.01.14,Thar,16359
20212,2019.01.14,2019.01.14,XUV500,16359
21056,2019.01.14,2019.01.14,Others,16359
74325,2019.01.14,2019.01.14,Quanto,16359
74937,2019.01.14,2019.01.14,KUV100,16359
74636,2019.01.14,2019.01.14,TGE,51780
74637,2019.01.14,2019.01.14,Others,51780
74267,2019.01.14,2019.01.14,Audi - R8,16435
74268,2019.01.14,2019.01.14,Bugatti - Veyron,16435
74269,2019.01.14,2019.01.14,McLaren - 12C,16435
74270,2019.01.14,2019.01.14,Land Rover - Range Rover,16435
74271,2019.01.14,2019.01.14,Tesla - Model S,16435
74272,2019.01.14,2019.01.14,Others,16435
74273,2019.01.14,2019.01.14,Aston Martin - DB9,16435
74274,2019.01.14,2019.01.14,Aston Martin - Vantage,16435
74275,2019.01.14,2019.01.14,Aston Martin - Vanquish,16435
74276,2019.01.14,2019.01.14,Aston Martin - Cyrus,16435
74277,2019.01.14,2019.01.14,Bentley - Continental GT,16435
74278,2019.01.14,2019.01.14,Bentley - Flying Spur,16435
74279,2019.01.14,2019.01.14,Bentley - Le Mansory,16435
74280,2019.01.14,2019.01.14,Bentley - Vitesse Rosé,16435
74281,2019.01.14,2019.01.14,BMW - 7,16435
74282,2019.01.14,2019.01.14,BMW - X5,16435
74283,2019.01.14,2019.01.14,BMW - X6,16435
74284,2019.01.14,2019.01.14,Ferrari - La Revoluzione,16435
74285,2019.01.14,2019.01.14,Ferrari - F12,16435
74286,2019.01.14,2019.01.14,Ferrari - Siracusa,16435
74287,2019.01.14,2019.01.14,Ferrari - 458,16435
74288,2019.01.14,2019.01.14,Ferrari - 599 GTB,16435
74289,2019.01.14,2019.01.14,Lotus - Elise,16435
74290,2019.01.14,2019.01.14,Lotus - Evora,16435
74291,2019.01.14,2019.01.14,Maserati - Gran Turismo,16435
74292,2019.01.14,2019.01.14,Maserati - Ghibli,16435
74293,2019.01.14,2019.01.14,Mercedes-Benz - G,16435
74294,2019.01.14,2019.01.14,Mercedes-Benz - GL,16435
74295,2019.01.14,2019.01.14,Mercedes-Benz - ML,16435
74296,2019.01.14,2019.01.14,Mercedes-Benz - S,16435
74297,2019.01.14,2019.01.14,Mercedes-Benz - CLS,16435
74298,2019.01.14,2019.01.14,Mercedes-Benz - C,16435
74299,2019.01.14,2019.01.14,Mercedes-Benz - SLS,16435
74300,2019.01.14,2019.01.14,Mercedes-Benz - SLK,16435
74301,2019.01.14,2019.01.14,Mercedes-Benz - SL,16435
74302,2019.01.14,2019.01.14,Mercedes-Benz - Viano,16435
74303,2019.01.14,2019.01.14,Mercedes-Benz - V,16435
74304,2019.01.14,2019.01.14,Mercedes-Benz - E,16435
74305,2019.01.14,2019.01.14,Mercedes-Benz - M,16435
74306,2019.01.14,2019.01.14,Mercedes-Benz - SLR,16435
74307,2019.01.14,2019.01.14,Porsche - Cayenne,16435
74308,2019.01.14,2019.01.14,Porsche - Macan,16435
74309,2019.01.14,2019.01.14,Porsche - Panamera,16435
74310,2019.01.14,2019.01.14,Porsche - 918,16435
74311,2019.01.14,2019.01.14,Porsche - 997,16435
74312,2019.01.14,2019.01.14,Porsche - 991,16435
74313,2019.01.14,2019.01.14,Rolls-Royce - Ghost,16435
74314,2019.01.14,2019.01.14,Rolls-Royce - Wraith,16435
