model;make;country;start_date;run_time;cars;images;errors;;;;;
Volkswagen;Lupo;NE;2019-02-27 05:23:20.427411;1832.794112920761;190;1787;0;;;;;
Volkswagen;Bora;AT;2019-02-27 05:53:53.227483;790.6587953567505;93;745;0;;;;;
Volkswagen;Bora;BE;2019-02-27 06:07:03.888238;567.0548667907715;67;538;0;;;;;
Volkswagen;Bora;DE;2019-02-27 06:16:30.945071;2132.073417186737;200;2127;0;;;;;
Volkswagen;Bora;ES;2019-02-27 06:52:03.019485;153.12195587158203;15;146;0;;;;;
Volkswagen;Bora;FR;2019-02-27 06:54:36.142440;94.67815661430359;12;83;0;;;;;
Volkswagen;Bora;IT;2019-02-27 06:56:10.822591;233.85696601867676;30;213;0;;;;;
Volkswagen;Bora;LU;2019-02-27 07:00:04.681555;2.4234766960144043;1;0;0;;;;;
Volkswagen;Bora;NE;2019-02-27 07:00:07.106990;1016.7286038398743;101;982;0;;;;;
Volkswagen;Caddy;AT;2019-02-27 07:17:03.838530;2655.0074274539948;200;2466;0;;;;;
Volkswagen;Caddy;BE;2019-02-27 08:01:18.847952;1966.0991451740265;200;1923;0;;;;;
Volkswagen;Caddy;DE;2019-02-27 08:34:04.949120;2211.2214806079865;200;2151;0;;;;;
Volkswagen;Caddy;ES;2019-02-27 09:10:56.171572;2483.2887325286865;200;2513;0;;;;;
Volkswagen;Caddy;FR;2019-02-27 09:52:19.462296;1571.200716495514;150;1564;0;;;;;
Volkswagen;Caddy;IT;2019-02-27 10:18:30.665007;1074.7186148166656;100;1071;0;;;;;
Volkswagen;Caddy;LU;2019-02-27 10:36:25.385589;103.83461380004883;14;97;0;;;;;
Volkswagen;Caddy;NE;2019-02-27 10:38:09.222149;1712.7680916786194;160;1700;0;;;;;
Volkswagen;LT;AT;2019-02-27 11:06:41.992152;486.6460614204407;56;468;0;;;;;
Volkswagen;LT;BE;2019-02-27 11:14:48.638213;326.9636940956116;35;317;0;;;;;
Volkswagen;LT;DE;2019-02-27 11:20:15.602905;1138.8864030838013;110;1108;0;;;;;
Volkswagen;LT;ES;2019-02-27 11:39:14.491273;105.19712829589844;11;96;0;;;;;
Volkswagen;LT;FR;2019-02-27 11:40:59.689302;62.298481941223145;9;56;0;;;;;
Volkswagen;LT;IT;2019-02-27 11:42:01.988710;326.9212598800659;36;314;0;;;;;
Volkswagen;LT;LU;2019-02-27 11:47:28.911936;17.33480668067932;2;13;0;;;;;
Volkswagen;LT;NE;2019-02-27 11:47:46.248702;685.6597204208374;59;679;0;;;;;
Volkswagen;Maggiolino;AT;2019-02-27 11:59:11.913372;1.8704419136047363;0;0;0;;;;;
Volkswagen;Maggiolino;BE;2019-02-27 11:59:13.784739;1.9384667873382568;0;0;0;;;;;
Volkswagen;Maggiolino;DE;2019-02-27 11:59:15.724176;1.670602798461914;0;0;0;;;;;
Volkswagen;Maggiolino;ES;2019-02-27 11:59:17.395680;2.274991273880005;0;0;0;;;;;
Volkswagen;Maggiolino;FR;2019-02-27 11:59:19.671666;1.806574821472168;0;0;0;;;;;
Volkswagen;Maggiolino;IT;2019-02-27 11:59:21.480196;2386.764486312866;200;2363;0;;;;;
Volkswagen;Maggiolino;LU;2019-02-27 12:39:08.246652;2.235309600830078;0;0;0;;;;;
Volkswagen;Maggiolino;NE;2019-02-27 12:39:10.483931;2.130561590194702;0;0;0;;;;;
Volkswagen;T5 California;AT;2019-02-27 12:39:12.619485;45.47483849525452;3;43;0;;;;;
Volkswagen;T5 California;BE;2019-02-27 12:39:58.096288;153.64565682411194;13;153;0;;;;;
Volkswagen;T5 California;DE;2019-02-27 12:42:31.743909;2555.4510469436646;190;2541;0;;;;;
Volkswagen;T5 California;ES;2019-02-27 13:25:07.196957;681.6100988388062;63;640;0;;;;;
Volkswagen;T5 California;FR;2019-02-27 13:36:28.809024;31.11584234237671;3;25;0;;;;;
Volkswagen;T5 California;IT;2019-02-27 13:36:59.927894;494.00079107284546;45;480;0;;;;;
Volkswagen;T5 California;LU;2019-02-27 13:45:13.930689;1.9232349395751953;0;0;0;;;;;
Volkswagen;T5 California;NE;2019-02-27 13:45:15.855883;80.25851559638977;6;76;0;;;;;
Volkswagen;Fox;AT;2019-02-27 13:46:36.116305;311.23403096199036;33;298;0;;;;;
Volkswagen;Fox;BE;2019-02-27 13:51:47.351275;522.9136908054352;57;488;0;;;;;
Volkswagen;Fox;DE;2019-02-27 14:00:30.266981;2160.004448890686;200;2101;0;;;;;
Volkswagen;Fox;ES;2019-02-27 14:36:30.273462;19.124724864959717;2;15;0;;;;;
Volkswagen;Fox;FR;2019-02-27 14:36:49.400178;119.6512987613678;21;110;0;;;;;
Volkswagen;Fox;IT;2019-02-27 14:38:49.053444;1038.4102609157562;115;994;0;;;;;
Volkswagen;Fox;LU;2019-02-27 14:56:07.463705;13.873445987701416;2;10;0;;;;;
Volkswagen;Fox;NE;2019-02-27 14:56:21.339151;1792.0684111118317;170;1756;0;;;;;
Volkswagen;T5 Shuttle;AT;2019-02-27 15:26:13.412519;151.68615221977234;16;144;0;;;;;
Volkswagen;T5 Shuttle;BE;2019-02-27 15:28:45.100679;21.46086883544922;1;15;0;;;;;
Volkswagen;T5 Shuttle;DE;2019-02-27 15:29:06.563542;847.5848965644836;79;793;0;;;;;
Volkswagen;T5 Shuttle;ES;2019-02-27 15:43:14.149436;37.671632528305054;3;34;0;;;;;
Volkswagen;T5 Shuttle;FR;2019-02-27 15:43:51.822045;1.8856289386749268;0;0;0;;;;;
Volkswagen;T5 Shuttle;IT;2019-02-27 15:43:53.708610;63.07164120674133;7;59;0;;;;;
Volkswagen;T5 Shuttle;LU;2019-02-27 15:44:56.781136;8.880975723266602;1;6;0;;;;;
Volkswagen;T5 Shuttle;NE;2019-02-27 15:45:05.663067;2.202643632888794;0;0;0;;;;;
Volkswagen;Crafter;AT;2019-02-27 15:45:07.867678;2062.3759200572968;175;1976;0;;;;;
Volkswagen;Crafter;BE;2019-02-27 16:19:30.245557;1715.5415670871735;161;1593;0;;;;;
Volkswagen;Crafter;DE;2019-02-27 16:48:05.789074;2052.7804844379425;200;2040;0;;;;;
Volkswagen;Crafter;ES;2019-02-27 17:22:18.572523;1142.8722307682037;101;1122;0;;;;;
Volkswagen;Crafter;FR;2019-02-27 17:41:21.444708;128.0598976612091;10;127;0;;;;;
Volkswagen;Crafter;IT;2019-02-27 17:43:29.505502;102.55511260032654;10;103;0;;;;;
Volkswagen;Crafter;LU;2019-02-27 17:45:12.062580;2.356478214263916;0;0;0;;;;;
Volkswagen;Crafter;NE;2019-02-27 17:45:14.420034;1829.9486465454102;200;1821;0;;;;;
Volkswagen;Eos;AT;2019-02-27 18:15:44.372657;661.5563309192657;58;634;0;;;;;
Volkswagen;Eos;BE;2019-02-27 18:26:45.929963;948.879401922226;75;879;0;;;;;
Volkswagen;Eos;DE;2019-02-27 18:42:34.811329;2465.458390712738;199;2401;0;;;;;
Volkswagen;Eos;ES;2019-02-27 19:23:40.271715;1206.6544795036316;106;1181;0;;;;;
Volkswagen;Eos;FR;2019-02-27 19:43:46.928195;483.6599097251892;47;466;0;;;;;
Volkswagen;Eos;IT;2019-02-27 19:51:50.590155;426.5927667617798;44;413;0;;;;;
Volkswagen;Eos;LU;2019-02-27 19:58:57.184924;25.337377548217773;3;21;0;;;;;
Volkswagen;Eos;NE;2019-02-27 19:59:22.523278;1106.6121246814728;82;1096;0;;;;;
Volkswagen;Tiguan;AT;2019-02-27 20:17:49.140394;144.50860333442688;10;143;0;;;;;
Volkswagen;Tiguan;BE;2019-02-27 20:20:13.650988;2658.2114493846893;200;2599;0;;;;;
Volkswagen;Tiguan;DE;2019-02-27 21:04:31.864437;489.8554320335388;60;478;0;;;;;
Volkswagen;Tiguan;ES;2019-02-27 21:12:41.721047;2754.57678771019;200;2794;0;;;;;
Volkswagen;Tiguan;FR;2019-02-27 21:58:36.299830;2192.234202861786;200;2163;0;;;;;
Volkswagen;Tiguan;IT;2019-02-27 22:35:08.535998;2119.147675514221;200;2106;0;;;;;
Volkswagen;Tiguan;LU;2019-02-27 23:10:27.685635;293.5751516819;32;297;0;;;;;
Volkswagen;Tiguan;NE;2019-02-27 23:15:21.261789;1964.6323471069336;200;1937;0;;;;;
Volkswagen;Routan;AT;2019-02-27 23:48:05.900115;1.8273634910583496;0;0;0;;;;;
Volkswagen;Routan;BE;2019-02-27 23:48:07.728481;1.707488775253296;0;0;0;;;;;
Volkswagen;Routan;DE;2019-02-27 23:48:09.438494;72.40691924095154;5;75;0;;;;;
Volkswagen;Routan;ES;2019-02-27 23:49:21.847373;1.532825231552124;0;0;0;;;;;
Volkswagen;Routan;FR;2019-02-27 23:49:23.382203;1.6994514465332031;0;0;0;;;;;
Volkswagen;Routan;IT;2019-02-27 23:49:25.082641;1.5641257762908936;0;0;0;;;;;
Volkswagen;Routan;LU;2019-02-27 23:49:26.648771;2.098754405975342;0;0;0;;;;;
Volkswagen;Routan;NE;2019-02-27 23:49:28.747525;1.7272465229034424;0;0;0;;;;;
Volkswagen;Amarok;AT;2019-02-27 23:49:30.479755;2626.2740976810455;200;2485;0;;;;;
Volkswagen;Amarok;BE;2019-02-28 00:33:16.755848;1867.212601184845;155;1783;0;;;;;
Volkswagen;Amarok;DE;2019-02-28 01:04:23.970415;938.2992248535156;80;918;0;;;;;
Volkswagen;Amarok;ES;2019-02-28 01:20:02.271600;584.2830793857574;45;586;0;;;;;
Volkswagen;Amarok;FR;2019-02-28 01:29:46.554680;1215.5598323345184;112;1207;0;;;;;
Volkswagen;Amarok;IT;2019-02-28 01:50:02.116512;1251.951809167862;107;1237;0;;;;;
Volkswagen;Amarok;LU;2019-02-28 02:10:54.070316;42.93237543106079;3;41;0;;;;;
Volkswagen;Amarok;NE;2019-02-28 02:11:37.004691;1110.0968112945557;90;1138;0;;;;;
Volkswagen;Pointer;AT;2019-02-28 02:30:07.107487;1.6166296005249023;0;0;0;;;;;
Volkswagen;Pointer;BE;2019-02-28 02:30:08.727080;1.8890533447265625;0;0;0;;;;;
Volkswagen;Pointer;DE;2019-02-28 02:30:10.618135;2.2351605892181396;0;0;0;;;;;
Volkswagen;Pointer;ES;2019-02-28 02:30:12.855256;1.5441720485687256;0;0;0;;;;;
Volkswagen;Pointer;FR;2019-02-28 02:30:14.402417;1.8478729724884033;0;0;0;;;;;
Volkswagen;Pointer;IT;2019-02-28 02:30:16.252238;1.963141679763794;0;0;0;;;;;
Volkswagen;Pointer;LU;2019-02-28 02:30:18.217339;1.8392937183380127;0;0;0;;;;;
Volkswagen;Pointer;NE;2019-02-28 02:30:20.058580;2.256186008453369;0;0;0;;;;;
Volkswagen;T1;AT;2019-02-28 02:30:22.319761;146.52555394172668;12;137;0;;;;;
Volkswagen;T1;BE;2019-02-28 02:32:48.846320;242.54389309883118;19;232;0;;;;;
Volkswagen;T1;DE;2019-02-28 02:36:51.392248;1018.5702798366547;77;994;0;;;;;
Volkswagen;T1;ES;2019-02-28 02:53:49.964494;217.79702186584473;19;208;0;;;;;
Volkswagen;T1;FR;2019-02-28 02:57:27.763520;66.04591774940491;6;63;0;;;;;
Volkswagen;T1;IT;2019-02-28 02:58:33.811401;361.5241644382477;34;356;0;;;;;
Volkswagen;T1;LU;2019-02-28 03:04:35.337986;2.1899569034576416;0;0;0;;;;;
Volkswagen;T1;NE;2019-02-28 03:04:37.529948;398.3495457172394;33;400;0;;;;;
Volkswagen;Polo Sedan;AT;2019-02-28 03:11:15.884443;19.400049924850464;1;15;0;;;;;
Volkswagen;Polo Sedan;BE;2019-02-28 03:11:35.287459;14.574271440505981;1;12;0;;;;;
Volkswagen;Polo Sedan;DE;2019-02-28 03:11:49.863724;385.0359411239624;32;364;0;;;;;
Volkswagen;Polo Sedan;ES;2019-02-28 03:18:14.901615;2.078178644180298;0;0;0;;;;;
Volkswagen;Polo Sedan;FR;2019-02-28 03:18:16.980798;2.2070388793945312;0;0;0;;;;;
Volkswagen;Polo Sedan;IT;2019-02-28 03:18:19.188802;2.4245142936706543;0;0;0;;;;;
Volkswagen;Polo Sedan;LU;2019-02-28 03:18:21.615268;2.0059494972229004;0;0;0;;;;;
Volkswagen;Polo Sedan;NE;2019-02-28 03:18:23.623212;25.36132836341858;4;22;0;;;;;
Volkswagen;T6 Caravelle;AT;2019-02-28 03:18:48.990494;582.533894777298;42;550;0;;;;;
Volkswagen;T6 Caravelle;BE;2019-02-28 03:28:31.526341;389.8725550174713;33;384;0;;;;;
Volkswagen;T6 Caravelle;DE;2019-02-28 03:35:01.400854;2193.644466638565;200;2162;0;;;;;
Volkswagen;T6 Caravelle;ES;2019-02-28 04:11:35.046294;1121.5307290554047;74;1118;0;;;;;
Volkswagen;T6 Caravelle;FR;2019-02-28 04:30:16.578972;22.30735206604004;2;20;0;;;;;
Volkswagen;T6 Caravelle;IT;2019-02-28 04:30:38.888359;1272.428067445755;106;1268;0;;;;;
Volkswagen;T6 Caravelle;LU;2019-02-28 04:51:51.317356;12.920726299285889;1;11;0;;;;;
Volkswagen;T6 Caravelle;NE;2019-02-28 04:52:04.240198;631.3278956413269;45;623;0;;;;;
Volkswagen;T6 Multivan;AT;2019-02-28 05:02:35.573077;1490.6683797836304;114;1451;0;;;;;
Volkswagen;T6 Multivan;BE;2019-02-28 05:27:26.242461;587.6514401435852;53;588;0;;;;;
Volkswagen;T6 Multivan;DE;2019-02-28 05:37:13.895897;2424.596932411194;200;2418;0;;;;;
Volkswagen;T6 Multivan;ES;2019-02-28 06:17:38.494662;357.4505774974823;31;338;0;;;;;
Volkswagen;T6 Multivan;FR;2019-02-28 06:23:35.946239;160.08489990234375;14;155;0;;;;;
Volkswagen;T6 Multivan;IT;2019-02-28 06:26:16.032143;1036.252520084381;90;1036;0;;;;;
Volkswagen;T6 Multivan;LU;2019-02-28 06:43:32.286656;53.37228727340698;6;52;0;;;;;
Volkswagen;T6 Multivan;NE;2019-02-28 06:44:25.660939;250.63015818595886;17;253;0;;;;;
Volkswagen;T6 California;AT;2019-02-28 06:48:36.296095;730.2645108699799;70;719;0;;;;;
Volkswagen;T6 California;BE;2019-02-28 07:00:46.561574;442.8150463104248;33;425;0;;;;;
Volkswagen;T6 California;DE;2019-02-28 07:08:09.378613;2430.227226257324;200;2412;0;;;;;
Volkswagen;T6 California;ES;2019-02-28 07:48:39.608804;225.8045313358307;21;221;0;;;;;
Volkswagen;T6 California;FR;2019-02-28 07:52:25.415303;113.76534652709961;10;110;0;;;;;
Volkswagen;T6 California;IT;2019-02-28 07:54:19.181619;925.3358397483826;71;916;0;;;;;
Volkswagen;T6 California;LU;2019-02-28 08:09:44.519427;17.058313131332397;2;15;0;;;;;
Volkswagen;T6 California;NE;2019-02-28 08:10:01.579737;38.02329111099243;4;36;0;;;;;
Volkswagen;Beetle;AT;2019-02-28 08:10:39.608009;917.5225706100464;70;892;0;;;;;
Volkswagen;Beetle;BE;2019-02-28 08:25:57.131577;680.1010301113129;60;667;0;;;;;
Volkswagen;Beetle;DE;2019-02-28 08:37:17.233609;2158.82351231575;200;2120;0;;;;;
Volkswagen;Beetle;ES;2019-02-28 09:13:16.059088;2458.0955266952515;200;2420;0;;;;;
Volkswagen;Beetle;FR;2019-02-28 09:54:14.156643;284.5724380016327;26;276;0;;;;;
Volkswagen;Beetle;IT;2019-02-28 09:58:58.730078;123.52245950698853;12;121;0;;;;;
Volkswagen;Beetle;LU;2019-02-28 10:01:02.254499;37.427753925323486;4;35;0;;;;;
Volkswagen;Beetle;NE;2019-02-28 10:01:39.684212;2458.2961580753326;180;2501;0;;;;;
Volkswagen;up!;AT;2019-02-28 10:42:37.985538;2330.087493419647;200;2189;0;;;;;
Volkswagen;up!;BE;2019-02-28 11:21:28.074004;1462.3283314704895;144;1412;0;;;;;
Volkswagen;up!;DE;2019-02-28 11:45:50.403274;2188.553115129471;200;2129;0;;;;;
Volkswagen;up!;ES;2019-02-28 12:22:18.957303;525.21777510643;45;522;0;;;;;
Volkswagen;up!;FR;2019-02-28 12:31:04.177040;1405.8130612373352;144;1353;0;;;;;
Volkswagen;up!;IT;2019-02-28 12:54:29.991098;2260.2196457386017;200;2291;0;;;;;
Volkswagen;up!;LU;2019-02-28 13:32:10.212738;47.008424282073975;5;41;0;;;;;
Volkswagen;up!;NE;2019-02-28 13:32:57.223153;1328.289722442627;150;1325;0;;;;;
Volkswagen;CC;AT;2019-02-28 13:55:05.517826;1107.3493537902832;99;1060;0;;;;;
Volkswagen;CC;BE;2019-02-28 14:13:32.869180;562.962316274643;50;531;0;;;;;
Volkswagen;CC;DE;2019-02-28 14:22:55.832493;2615.7678520679474;200;2573;0;;;;;
Volkswagen;CC;ES;2019-02-28 15:06:31.602342;1311.7433407306671;107;1271;0;;;;;
Volkswagen;CC;FR;2019-02-28 15:28:23.347688;16.022709369659424;20;2;0;;;;;
Volkswagen;CC;IT;2019-02-28 15:28:39.372356;176.50821542739868;16;168;0;;;;;
Volkswagen;CC;LU;2019-02-28 15:31:35.881500;1.7835426330566406;0;0;0;;;;;
Volkswagen;CC;NE;2019-02-28 15:31:37.667001;321.8009145259857;25;316;0;;;;;
Volkswagen;Golf Plus;AT;2019-02-28 15:36:59.472864;2199.6913979053497;197;2113;0;;;;;
Volkswagen;Golf Plus;BE;2019-02-28 16:13:39.166263;965.9051024913788;78;910;0;;;;;
Volkswagen;Golf Plus;DE;2019-02-28 16:29:45.073361;2384.592968225479;200;2345;0;;;;;
Volkswagen;Golf Plus;ES;2019-02-28 17:09:29.666329;811.9324100017548;65;778;0;;;;;
Volkswagen;Golf Plus;FR;2019-02-28 17:23:01.598739;524.2400815486908;61;508;0;;;;;
Volkswagen;Golf Plus;IT;2019-02-28 17:31:45.838821;1995.8342101573944;200;1935;0;;;;;
Volkswagen;Golf Plus;LU;2019-02-28 18:05:01.673031;18.614910364151;2;14;0;;;;;
Volkswagen;Golf Plus;NE;2019-02-28 18:05:20.287942;2813.0363006591797;200;2870;0;;;;;
Volkswagen;Derby;AT;2019-02-28 18:52:13.324242;10.840198040008545;1;8;0;;;;;
Volkswagen;Derby;BE;2019-02-28 18:52:24.166400;35.41794514656067;4;31;0;;;;;
Volkswagen;Derby;DE;2019-02-28 18:52:59.584345;8.234780550003052;2;3;0;;;;;
Volkswagen;Derby;ES;2019-02-28 18:53:07.819126;2.210972547531128;0;0;0;;;;;
Volkswagen;Derby;FR;2019-02-28 18:53:10.030098;2.4115140438079834;0;0;0;;;;;
Volkswagen;Derby;IT;2019-02-28 18:53:12.442612;8.123570442199707;1;5;0;;;;;
Volkswagen;Derby;LU;2019-02-28 18:53:20.566182;2.4522018432617188;0;0;0;;;;;
Volkswagen;Derby;NE;2019-02-28 18:53:23.018384;2.3129544258117676;0;0;0;;;;;
Volkswagen;Golf Sportsvan;AT;2019-02-28 18:53:25.335660;2300.9785521030426;200;2222;0;;;;;
Volkswagen;Golf Sportsvan;BE;2019-02-28 19:31:46.316181;2379.7671580314636;200;2318;0;;;;;
Volkswagen;Golf Sportsvan;DE;2019-02-28 20:11:26.085267;1939.286964893341;200;1919;0;;;;;
Volkswagen;Golf Sportsvan;ES;2019-02-28 20:43:45.372241;2062.019626379013;156;2054;0;;;;;
Volkswagen;Golf Sportsvan;FR;2019-02-28 21:18:07.393830;1789.1625485420227;200;1763;0;;;;;
Volkswagen;Golf Sportsvan;IT;2019-02-28 21:47:56.558372;2399.5474483966827;200;2433;0;;;;;
Volkswagen;Golf Sportsvan;LU;2019-02-28 22:27:56.106819;64.35630416870117;8;60;0;;;;;
Volkswagen;Golf Sportsvan;NE;2019-02-28 22:29:00.463123;2590.322935819626;200;2686;0;;;;;
Volkswagen;Polo Cross;AT;2019-02-28 23:12:10.789050;184.15886998176575;17;182;0;;;;;
Volkswagen;Polo Cross;BE;2019-02-28 23:15:14.948918;307.9691331386566;34;289;0;;;;;
Volkswagen;Polo Cross;DE;2019-02-28 23:20:22.919048;1868.5037014484406;168;1812;0;;;;;
Volkswagen;Polo Cross;ES;2019-02-28 23:51:31.422749;81.11874151229858;8;79;0;;;;;
Volkswagen;Polo Cross;FR;2019-02-28 23:52:52.543485;31.2755446434021;6;26;0;;;;;
Volkswagen;Polo Cross;IT;2019-02-28 23:53:23.821023;442.1048173904419;44;426;0;;;;;
Volkswagen;Polo Cross;LU;2019-03-01 00:00:45.927796;1.9590990543365479;0;0;0;;;;;
Volkswagen;Polo Cross;NE;2019-03-01 00:00:47.888884;294.113404750824;21;304;0;;;;;
Volkswagen;XL1;AT;2019-03-01 00:05:42.006278;2.5046114921569824;0;0;0;;;;;
Volkswagen;XL1;BE;2019-03-01 00:05:44.514879;2.24003529548645;0;0;0;;;;;
Volkswagen;XL1;DE;2019-03-01 00:05:46.755824;15.953719854354858;1;12;0;;;;;
Volkswagen;XL1;ES;2019-03-01 00:06:02.710546;2.228477954864502;0;0;0;;;;;
Volkswagen;XL1;FR;2019-03-01 00:06:04.940983;2.350802421569824;0;0;0;;;;;
Volkswagen;XL1;IT;2019-03-01 00:06:07.293814;2.098769426345825;0;0;0;;;;;
Volkswagen;XL1;LU;2019-03-01 00:06:09.393584;2.3828842639923096;0;0;0;;;;;
Volkswagen;XL1;NE;2019-03-01 00:06:11.778493;2.3585705757141113;0;0;0;;;;;
Volkswagen;T6 Transporter;AT;2019-03-01 00:06:14.142049;859.5267822742462;72;817;0;;;;;
Volkswagen;T6 Transporter;BE;2019-03-01 00:20:33.668832;1053.2549114227295;103;1031;0;;;;;
Volkswagen;T6 Transporter;DE;2019-03-01 00:38:06.926319;2095.325692176819;200;2020;0;;;;;
Volkswagen;T6 Transporter;ES;2019-03-01 01:13:02.252973;28.4163658618927;3;26;0;;;;;
Volkswagen;T6 Transporter;FR;2019-03-01 01:13:30.670335;160.0200068950653;25;141;0;;;;;
Volkswagen;T6 Transporter;IT;2019-03-01 01:16:10.692290;423.1303791999817;38;418;0;;;;;
Volkswagen;T6 Transporter;LU;2019-03-01 01:23:13.825659;2.0725440979003906;0;0;0;;;;;
Volkswagen;T6 Transporter;NE;2019-03-01 01:23:15.900205;2611.7760047912598;200;2590;0;;;;;
Volkswagen;Cross Golf;AT;2019-03-01 02:06:47.682161;82.07621598243713;6;73;0;;;;;
Volkswagen;Cross Golf;BE;2019-03-01 02:08:09.761335;104.27298212051392;9;92;0;;;;;
Volkswagen;Cross Golf;DE;2019-03-01 02:09:54.036278;556.6110343933105;52;542;0;;;;;
Volkswagen;Cross Golf;ES;2019-03-01 02:19:10.649303;2.0049829483032227;0;0;0;;;;;
Volkswagen;Cross Golf;FR;2019-03-01 02:19:12.656274;2.4019994735717773;0;0;0;;;;;
Volkswagen;Cross Golf;IT;2019-03-01 02:19:15.058273;1.6760554313659668;0;0;0;;;;;
Volkswagen;Cross Golf;LU;2019-03-01 02:19:16.736286;1.9903855323791504;0;0;0;;;;;
Volkswagen;Cross Golf;NE;2019-03-01 02:19:18.728642;48.110039472579956;3;44;0;;;;;
Volkswagen;Cross Touran;AT;2019-03-01 02:20:06.839682;38.27125406265259;3;34;0;;;;;
Volkswagen;Cross Touran;BE;2019-03-01 02:20:45.112901;146.97723937034607;11;133;0;;;;;
Volkswagen;Cross Touran;DE;2019-03-01 02:23:12.091138;782.9971992969513;73;727;0;;;;;
Volkswagen;Cross Touran;ES;2019-03-01 02:36:15.091261;10.968060731887817;1;8;0;;;;;
Volkswagen;Cross Touran;FR;2019-03-01 02:36:26.061313;12.795581579208374;1;10;0;;;;;
Volkswagen;Cross Touran;IT;2019-03-01 02:36:38.858887;62.83779835700989;6;55;0;;;;;
Volkswagen;Cross Touran;LU;2019-03-01 02:37:41.698648;1.995509386062622;0;0;0;;;;;
Volkswagen;Cross Touran;NE;2019-03-01 02:37:43.697151;92.89321303367615;6;90;0;;;;;
Volkswagen;T-Cross;AT;2019-03-01 02:39:16.596314;50.50202178955078;9;44;0;;;;;
Volkswagen;T-Cross;BE;2019-03-01 02:40:07.100804;2.2910094261169434;0;0;0;;;;;
Volkswagen;T-Cross;DE;2019-03-01 02:40:09.392802;777.7193782329559;150;715;0;;;;;
Volkswagen;T-Cross;ES;2019-03-01 02:53:07.113185;1.7494137287139893;0;0;0;;;;;
Volkswagen;T-Cross;FR;2019-03-01 02:53:08.864558;2.1624953746795654;0;0;0;;;;;
Volkswagen;T-Cross;IT;2019-03-01 02:53:11.029081;18.367603302001953;2;16;0;;;;;
Volkswagen;T-Cross;LU;2019-03-01 02:53:29.397682;1.6451694965362549;0;0;0;;;;;
Volkswagen;T-Cross;NE;2019-03-01 02:53:31.044846;481.5969262123108;158;409;0;;;;;
Volkswagen;Polo Plus;AT;2019-03-01 03:01:32.649751;1.8689849376678467;0;0;0;;;;;
Volkswagen;Polo Plus;BE;2019-03-01 03:01:34.518736;1.7617599964141846;0;0;0;;;;;
Volkswagen;Polo Plus;DE;2019-03-01 03:01:36.282454;2.2174978256225586;0;0;0;;;;;
Volkswagen;Polo Plus;ES;2019-03-01 03:01:38.501911;2.4347870349884033;0;0;0;;;;;
Volkswagen;Polo Plus;FR;2019-03-01 03:01:40.939064;1.787431240081787;0;0;0;;;;;
Volkswagen;Polo Plus;IT;2019-03-01 03:01:42.728455;1.771496057510376;0;0;0;;;;;
Volkswagen;Polo Plus;LU;2019-03-01 03:01:44.501957;1.9770770072937012;0;0;0;;;;;
Volkswagen;Polo Plus;NE;2019-03-01 03:01:46.480034;1.4068968296051025;0;0;0;;;;;
Volkswagen;Polo Variant;AT;2019-03-01 03:01:47.891195;82.76263689994812;8;75;0;;;;;
Volkswagen;Polo Variant;BE;2019-03-01 03:03:10.655790;43.25399303436279;4;36;0;;;;;
Volkswagen;Polo Variant;DE;2019-03-01 03:03:53.911788;404.92977571487427;45;359;1;;;;;
Volkswagen;Polo Variant;ES;2019-03-01 03:10:38.843564;2.2847542762756348;0;0;0;;;;;
Volkswagen;Polo Variant;FR;2019-03-01 03:10:41.131289;6.37810492515564;1;3;0;;;;;
Volkswagen;Polo Variant;IT;2019-03-01 03:10:47.511394;80.58313345909119;11;68;0;;;;;
Volkswagen;Polo Variant;LU;2019-03-01 03:12:08.095532;1.8822298049926758;0;0;0;;;;;
Volkswagen;Polo Variant;NE;2019-03-01 03:12:09.977762;90.87515497207642;8;89;0;;;;;
Volkswagen;Polo GTI;AT;2019-03-01 03:13:40.854912;344.78017020225525;36;331;0;;;;;
Volkswagen;Polo GTI;BE;2019-03-01 03:19:25.637080;175.67870140075684;17;165;0;;;;;
Volkswagen;Polo GTI;DE;2019-03-01 03:22:21.316762;2038.4273416996002;200;2013;0;;;;;
Volkswagen;Polo GTI;ES;2019-03-01 03:56:19.747041;183.80785083770752;17;183;0;;;;;
Volkswagen;Polo GTI;FR;2019-03-01 03:59:23.557848;40.84080672264099;4;40;0;;;;;
Volkswagen;Polo GTI;IT;2019-03-01 04:00:04.399622;343.84966826438904;40;344;0;;;;;
Volkswagen;Polo GTI;LU;2019-03-01 04:05:48.251277;13.921444416046143;2;9;0;;;;;
Volkswagen;Polo GTI;NE;2019-03-01 04:06:02.174726;234.44308352470398;14;232;0;;;;;
Volkswagen;Polo R WRC;AT;2019-03-01 04:09:56.621747;21.61995029449463;2;20;0;;;;;
Volkswagen;Polo R WRC;BE;2019-03-01 04:10:18.244696;40.345059394836426;3;38;0;;;;;
Volkswagen;Polo R WRC;DE;2019-03-01 04:10:58.591713;165.5492079257965;16;161;0;;;;;
Volkswagen;Polo R WRC;ES;2019-03-01 04:13:44.141816;29.085040807724;3;26;0;;;;;
Volkswagen;Polo R WRC;FR;2019-03-01 04:14:13.228243;2.107886791229248;0;0;0;;;;;
Volkswagen;Polo R WRC;IT;2019-03-01 04:14:15.336129;60.31714224815369;4;60;0;;;;;
